travelCode,userCode,price,time,distance,from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_firstClass,flightType_premium,agency_FlyingDrops,agency_Rainbow
119,2,1520.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
120,2,533.8,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
120,2,393.84,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
121,2,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
121,2,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
122,2,1174.97,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
122,2,1149.53,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,2,301.51,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123,2,429.77,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
124,2,1181.19,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
124,2,1119.47,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
125,2,793.15,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
125,2,959.91,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
126,2,1214.82,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
126,2,959.29,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
127,2,793.15,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
127,2,959.91,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
128,2,344.26,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,2,369.57,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129,2,586.04,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
129,2,687.25,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
130,2,1249.83,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
130,2,1103.23,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
131,2,1723.71,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
131,2,1520.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
132,2,598.61,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
132,2,576.66,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,2,1088.87,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
133,2,1300.81,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
134,2,910.7,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,2,952.83,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
135,2,717.04,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,2,796.42,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,1132.81,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
136,2,1248.7,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
137,2,1371.83,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
137,2,1175.62,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
138,2,712.64,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
138,2,734.09,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
139,2,1067.3,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
139,2,898.46,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
140,2,964.83,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,2,811.73,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2,1685.23,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
141,2,1032.4,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
142,2,706.36,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
142,2,965.62,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
143,2,1189.32,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
143,2,885.37,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
144,2,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
144,2,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,2,1189.32,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
145,2,885.37,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
146,2,1268.97,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
146,2,882.86,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
147,2,958.15,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,2,587.85,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
148,2,910.7,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
148,2,952.83,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,2,628.96,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
149,2,806.91,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
150,2,1214.82,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
150,2,959.29,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
151,2,717.04,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
151,2,796.42,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2,1665.24,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
152,2,1040.84,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
153,2,1021.53,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,2,1215.45,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,2,791.66,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154,2,697.51,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,2,573.61,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
155,2,568.38,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
156,2,697.22,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
156,2,691.39,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
157,2,691.39,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
157,2,697.22,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
158,2,332.1,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,2,361.68,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2,1387.89,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
159,2,1545.78,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
160,2,563.71,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,2,659.43,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,2,1351.89,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
161,2,1306.26,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
162,2,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
162,2,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
163,2,1354.53,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
163,2,1300.6,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
164,2,943.36,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
164,2,826.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
165,2,633.71,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
165,2,694.42,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
166,2,791.66,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
166,2,697.51,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,2,904.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
167,2,727.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
168,2,633.71,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
168,2,694.42,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
169,2,904.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
169,2,727.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
170,2,588.14,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
170,2,962.54,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
171,2,1300.81,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
171,2,1088.87,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
172,2,803.39,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
172,2,695.3,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
173,2,832.77,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
173,2,991.22,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
174,2,1183.57,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
174,2,1446.4,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
175,2,332.1,0.46,176.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
175,2,361.68,0.46,176.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2,360.22,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176,2,406.36,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
177,2,965.62,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
177,2,706.36,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
178,2,1484.94,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
178,2,1440.02,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
179,2,772.21,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
179,2,721.93,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
180,2,1116.83,1.69,650.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
180,2,1146.95,1.69,650.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
181,2,1270.03,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181,2,1333.52,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
182,2,893.65,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
182,2,742.94,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
183,2,721.93,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
183,2,772.21,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
184,2,472.72,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
184,2,654.88,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2,563.71,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,2,659.43,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,2,548.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
186,2,721.2,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187,2,932.84,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,2,835.21,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
188,2,750.0,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
188,2,586.06,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
189,2,1723.71,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
189,2,1520.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
190,2,1434.91,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
190,2,1286.63,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
191,2,474.6,0.58,222.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
191,2,563.23,0.58,222.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
192,2,884.94,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
192,2,636.51,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
193,2,992.17,0.67,257.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
193,2,824.31,0.67,257.81,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
194,2,1110.76,1.39,535.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
194,2,1244.73,1.39,535.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
195,2,1596.61,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
195,2,1348.04,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
196,2,965.62,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
196,2,706.36,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
197,2,1222.24,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
197,2,814.55,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
198,2,446.73,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
198,2,647.9,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
199,2,548.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
199,2,721.2,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,2,908.93,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
200,2,932.59,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
201,2,1582.41,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
201,2,1582.1,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
202,2,371.04,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
202,2,364.34,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
203,2,755.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
203,2,987.07,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,2,1288.79,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204,2,1209.04,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
205,2,539.39,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
205,2,591.19,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
206,2,1684.05,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
206,2,1531.92,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
207,2,1351.89,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
207,2,1306.26,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
208,2,638.63,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
208,2,559.13,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
209,2,957.68,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
209,2,1260.1,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210,2,670.13,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
210,2,1145.72,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
211,2,663.23,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,2,602.49,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
212,2,440.69,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
212,2,435.67,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
213,2,921.08,1.76,676.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
213,2,609.83,1.76,676.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
214,2,604.14,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
214,2,684.88,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2,706.36,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
215,2,965.62,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
216,2,1470.41,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
216,2,1440.25,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
217,2,421.2,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
217,2,439.38,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
218,2,883.63,1.26,486.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
218,2,1533.42,1.26,486.52,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
219,2,889.07,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
219,2,555.01,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
220,2,1189.86,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
220,2,1386.46,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
221,2,943.36,2.16,830.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
221,2,826.02,2.16,830.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
222,2,344.26,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
222,2,369.57,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,2,1706.89,2.3,885.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
223,2,1702.23,2.3,885.57,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
224,2,755.62,1.11,425.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
224,2,987.07,1.11,425.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,2,1067.3,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
225,2,898.46,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
226,3,1166.1,1.44,555.74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,3,1124.11,1.44,555.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
227,3,1487.52,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
227,3,1127.36,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
228,3,457.95,0.48,183.37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
228,3,503.26,0.48,183.37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
229,3,629.54,0.72,277.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
229,3,517.82,0.72,277.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
230,3,852.18,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230,3,819.41,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
231,3,1499.93,2.1,808.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
231,3,1574.28,2.1,808.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
232,3,446.73,1.02,392.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
232,3,647.9,1.02,392.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
233,3,1569.65,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
233,3,1097.17,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
234,3,1190.94,1.55,597.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
234,3,1381.55,1.55,597.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
235,3,889.07,1.66,637.56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
235,3,555.01,1.66,637.56,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
236,3,726.19,1.43,550.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
236,3,686.79,1.43,550.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
237,3,1484.94,2.05,788.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
237,3,1440.02,2.05,788.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
238,3,1070.54,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
238,3,1013.4,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
239,3,1434.38,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
239,3,1292.29,1.76,676.53,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
240,3,439.38,0.63,242.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
240,3,421.2,0.63,242.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
241,3,1074.75,1.76,676.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
